encuesta,anio,mes,sexo,edad,edad_tramo,anios_escolaridad,gse,zona,region,problema_1,problema_2,problema_3,sit_econ_pais,sit_econ_pais_futuro,sit_econ_propia,sit_econ_propia_futuro,chile_hoy,aprueba_presidente,posicion_politica,partido,religion,asiste_iglesia,personas_hogar,ponderador
29,1994,12,Hombre,55.0,,7.0,D,Urbano,Metropolitana,Pobreza,"Delincuencia, asaltos y robos",Vivienda,"Ni buena, ni mala",,,No sabe,Estancado,Desaprueba,Ninguna,Ninguno,,,,0.7422
29,1994,12,Mujer,64.0,,6.0,C3,Urbano,Metropolitana,"Alzas de precios, inflación",Corrupción,"Delincuencia, asaltos y robos","Ni buena, ni mala",,,Mejor,Progresando,Desaprueba,Centro derecha,Democracia Cristiana,,,,0.9307
29,1994,12,Mujer,30.0,,14.0,C3,Urbano,Metropolitana,Pobreza,Educación,Derechos humanos,Mala,,,Igual,Progresando,Aprueba,Izquierda,Partido Socialista,,,,0.9829
29,1994,12,Mujer,33.0,,18.0,C3,Urbano,Metropolitana,Empleo,Salud,Educación,"Ni buena, ni mala",,,Mejor,Estancado,Desaprueba,Centro,Democracia Cristiana,,,,0.9829
29,1994,12,Mujer,28.0,,17.0,C3,Urbano,Metropolitana,Educación,Pobreza,Salud,"Ni buena, ni mala",,,Igual,Progresando,No aprueba ni desaprueba,Centro izquierda,Partido Socialista,,,,0.9829
29,1994,12,Hombre,42.0,,10.0,D,Urbano,Metropolitana,Vivienda,Pobreza,Empleo,"Ni buena, ni mala",,,Mejor,Estancado,No aprueba ni desaprueba,Centro derecha,Renovación Nacional,,,,0.9761
29,1994,12,Mujer,60.0,,8.0,D,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Salud,Empleo,"Ni buena, ni mala",,,Igual,Estancado,Aprueba,Centro,Democracia Cristiana,,,,0.9307
29,1994,12,Mujer,28.0,,13.0,D,Urbano,Metropolitana,Salud,Pobreza,"Delincuencia, asaltos y robos","Ni buena, ni mala",,,Igual,Estancado,No aprueba ni desaprueba,Ninguna,Ninguno,,,,0.9829
29,1994,12,Mujer,18.0,,12.0,D,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Pobreza,Salud,"Ni buena, ni mala",,,Mejor,Estancado,No aprueba ni desaprueba,Centro izquierda,Democracia Cristiana,,,,1.1521
29,1994,12,Mujer,41.0,,11.0,D,Urbano,Metropolitana,Empleo,Salud,"Delincuencia, asaltos y robos",Muy mala,,,Mejor,En decadencia,Aprueba,Izquierda,Democracia Cristiana,,,,0.739
29,1994,12,Hombre,33.0,,12.0,C3,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Educación,Pobreza,Mala,,,Igual,Estancado,No aprueba ni desaprueba,Ninguna,Ninguno,,,,1.3591
29,1994,12,Hombre,56.0,,2.0,C3,Urbano,Metropolitana,Pobreza,Salud,"Alzas de precios, inflación",Muy mala,,,Mucho peor,Estancado,Desaprueba,Ninguna,Democracia Cristiana,,,,0.7422
29,1994,12,Mujer,26.0,,14.0,C3,Urbano,Metropolitana,Pobreza,Salud,Protección del medio ambiente,Buena,,,Mejor,Estancado,Aprueba,Ninguna,Ninguno,,,,0.9829
29,1994,12,Hombre,35.0,,12.0,C3,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Pobreza,Vivienda,Muy mala,,,Igual,Estancado,Desaprueba,Centro,Unión Demócrata Independiente,,,,0.9761
29,1994,12,Hombre,35.0,,12.0,C3,Urbano,Metropolitana,Pobreza,"Delincuencia, asaltos y robos",Educación,Muy mala,,,Igual,Estancado,No sabe,Centro izquierda,Democracia Cristiana,,,,0.9761
29,1994,12,Hombre,59.0,,15.0,C3,Urbano,Metropolitana,Salud,"Delincuencia, asaltos y robos",Sueldos,"Ni buena, ni mala",,,Igual,Estancado,Desaprueba,Derecha,Ninguno,,,,0.7422
29,1994,12,Mujer,35.0,,10.0,D,Urbano,Metropolitana,Corrupción,"Delincuencia, asaltos y robos",Empleo,"Ni buena, ni mala",,,Igual,Estancado,No aprueba ni desaprueba,Centro izquierda,Partido Por la Democracia,,,,0.739
29,1994,12,Mujer,48.0,,2.0,C3,Urbano,Metropolitana,Corrupción,"Delincuencia, asaltos y robos",Educación,"Ni buena, ni mala",,,Peor,Estancado,Aprueba,Ninguna,Partido Por la Democracia,,,,1.0482
29,1994,12,Mujer,49.0,,5.0,D,Urbano,Metropolitana,Corrupción,Educación,Salud,Muy mala,,,Mucho peor,En decadencia,No responde,Ninguna,Ninguno,,,,1.0482
29,1994,12,Mujer,38.0,,12.0,C3,Urbano,Metropolitana,"Alzas de precios, inflación",Corrupción,Pobreza,Mala,,,Mejor,Estancado,No aprueba ni desaprueba,Centro,Ninguno,,,,0.739
29,1994,12,Mujer,40.0,,12.0,C3,Urbano,Metropolitana,Salud,"Alzas de precios, inflación",Sueldos,Mala,,,Mejor,Estancado,Aprueba,Ninguna,Ninguno,,,,0.739
29,1994,12,Mujer,52.0,,9.0,D,Urbano,Metropolitana,Salud,Educación,Sueldos,Mala,,,Mejor,En decadencia,No aprueba ni desaprueba,Derecha,Ninguno,,,,1.0482
29,1994,12,Hombre,67.0,,6.0,C3,Urbano,Metropolitana,Educación,Salud,"Delincuencia, asaltos y robos",Mala,,,Peor,Progresando,Aprueba,Independiente,Ninguno,,,,0.7422
29,1994,12,Hombre,22.0,,10.0,C3,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Salud,Derechos humanos,Mala,,,Igual,Estancado,Aprueba,Centro,Partido Radical Socialdemócrata,,,,1.2204
29,1994,12,Mujer,39.0,,10.0,D,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Salud,"Alzas de precios, inflación","Ni buena, ni mala",,,Igual,Estancado,Desaprueba,Centro izquierda,Democracia Cristiana,,,,0.739
29,1994,12,Mujer,67.0,,4.0,D,Urbano,Metropolitana,"Alzas de precios, inflación",Terrorismo,Salud,"Ni buena, ni mala",,,Mejor,Progresando,Desaprueba,Centro,Democracia Cristiana,,,,0.9307
29,1994,12,Hombre,22.0,,10.0,D,Urbano,Metropolitana,Pobreza,Salud,Empleo,"Ni buena, ni mala",,,Mejor,Progresando,Aprueba,Centro,Renovación Nacional,,,,1.2204
29,1994,12,Mujer,32.0,,12.0,C3,Urbano,Metropolitana,Sueldos,"Delincuencia, asaltos y robos",Educación,Mala,,,Peor,Estancado,No aprueba ni desaprueba,Derecha,Democracia Cristiana,,,,0.9829
29,1994,12,Hombre,36.0,,12.0,D,Urbano,Metropolitana,Vivienda,Empleo,Pobreza,Mala,,,Igual,Estancado,Aprueba,Izquierda,Partido Humanista (o AHV),,,,0.9761
29,1994,12,Hombre,18.0,,8.0,D,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Pobreza,Protección del medio ambiente,Muy mala,,,Igual,Estancado,Desaprueba,Ninguna,Partido Por la Democracia,,,,1.2204
29,1994,12,Hombre,23.0,,13.0,C3,Urbano,Metropolitana,Sueldos,Derechos humanos,Pobreza,Buena,,,Mejor,Estancado,Aprueba,Izquierda,Partido Por la Democracia,,,,1.2204
29,1994,12,Hombre,41.0,,8.0,C3,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Salud,Corrupción,"Ni buena, ni mala",,,Peor,Progresando,No aprueba ni desaprueba,Ninguna,Ninguno,,,,0.9761
29,1994,12,Hombre,25.0,,14.0,C3,Urbano,Metropolitana,Educación,Corrupción,Protección del medio ambiente,Buena,,,Mejor,Progresando,Aprueba,Centro,Democracia Cristiana,,,,1.3591
29,1994,12,Hombre,59.0,,17.0,C3,Urbano,Metropolitana,Corrupción,"Delincuencia, asaltos y robos",Empleo,"Ni buena, ni mala",,,Mejor,Progresando,No aprueba ni desaprueba,Centro derecha,Democracia Cristiana,,,,0.7422
29,1994,12,Hombre,64.0,,12.0,C3,Urbano,Metropolitana,Educación,Pobreza,Sueldos,"Ni buena, ni mala",,,Mejor,Progresando,Aprueba,Centro,Union de Centro Centro Progresista,,,,0.7422
29,1994,12,Hombre,38.0,,8.0,D,Urbano,Metropolitana,Corrupción,"Delincuencia, asaltos y robos",Pobreza,Buena,,,Mejor,Progresando,Aprueba,Centro derecha,Renovación Nacional,,,,0.9761
29,1994,12,Mujer,60.0,,14.0,C3,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Salud,Pobreza,Mala,,,Mejor,Estancado,Desaprueba,Derecha,Partido Radical Socialdemócrata,,,,0.9307
29,1994,12,Hombre,34.0,,16.0,C2,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Salud,Educación,Buena,,,Mejor,Progresando,No aprueba ni desaprueba,Centro derecha,Unión Demócrata Independiente,,,,1.3591
29,1994,12,Hombre,26.0,,18.0,C3,Urbano,Metropolitana,Pobreza,"Delincuencia, asaltos y robos",Empleo,Buena,,,Igual,Progresando,Aprueba,Izquierda,Partido Por la Democracia,,,,1.3591
29,1994,12,Mujer,48.0,,10.0,C3,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Sueldos,"Alzas de precios, inflación","Ni buena, ni mala",,,Mejor,Progresando,No aprueba ni desaprueba,Izquierda,Ninguno,,,,1.0482
29,1994,12,Mujer,42.0,,12.0,C3,Urbano,Metropolitana,Salud,"Delincuencia, asaltos y robos",Educación,Mala,,,Igual,En decadencia,Desaprueba,Derecha,Renovación Nacional,,,,0.739
29,1994,12,Hombre,43.0,,8.0,D,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Pobreza,Salud,Buena,,,Igual,Progresando,Aprueba,Centro,Democracia Cristiana,,,,0.9761
29,1994,12,Mujer,25.0,,7.0,E,Urbano,Metropolitana,Sueldos,Vivienda,Educación,Mala,,,Peor,Estancado,Desaprueba,Centro derecha,Renovación Nacional,,,,0.9829
29,1994,12,Hombre,22.0,,12.0,D,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Empleo,Salud,"Ni buena, ni mala",,,Igual,Estancado,Desaprueba,Derecha,Renovación Nacional,,,,1.2204
29,1994,12,Mujer,20.0,,12.0,D,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Derechos humanos,Empleo,"Ni buena, ni mala",,,Mejor,Progresando,No responde,Derecha,Ninguno,,,,1.1521
29,1994,12,Mujer,29.0,,11.0,C3,Urbano,Metropolitana,"Alzas de precios, inflación",Pobreza,Salud,"Ni buena, ni mala",,,Igual,Progresando,Aprueba,Izquierda,Democracia Cristiana,,,,0.9829
29,1994,12,Mujer,36.0,,12.0,C3,Urbano,Metropolitana,Pobreza,Salud,"Delincuencia, asaltos y robos",Muy mala,,,Igual,En decadencia,Desaprueba,Derecha,Renovación Nacional,,,,0.739
29,1994,12,Mujer,66.0,,6.0,C3,Urbano,Metropolitana,Salud,Educación,"Delincuencia, asaltos y robos","Ni buena, ni mala",,,Mejor,Progresando,No aprueba ni desaprueba,Independiente,Ninguno,,,,0.9307
29,1994,12,Hombre,47.0,,3.0,D,Urbano,Metropolitana,"Alzas de precios, inflación","Delincuencia, asaltos y robos",Salud,"Ni buena, ni mala",,,Igual,Estancado,Aprueba,Centro,Democracia Cristiana,,,,0.9727
29,1994,12,Mujer,19.0,,11.0,C3,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Salud,Empleo,"Ni buena, ni mala",,,Igual,Estancado,Aprueba,Centro,Partido Por la Democracia,,,,1.1521
29,1994,12,Mujer,30.0,,6.0,D,Urbano,Metropolitana,Corrupción,"Delincuencia, asaltos y robos",Educación,Mala,,,Mejor,En decadencia,No aprueba ni desaprueba,Ninguna,Ninguno,,,,0.9829
29,1994,12,Hombre,73.0,,2.0,D,Urbano,Metropolitana,Salud,Sueldos,Vivienda,Buena,,,Igual,Progresando,Aprueba,Centro,Democracia Cristiana,,,,0.7422
29,1994,12,Mujer,44.0,,3.0,D,Urbano,Metropolitana,Corrupción,Vivienda,Empleo,"Ni buena, ni mala",,,No sabe,Estancado,Aprueba,Centro,Democracia Cristiana,,,,0.739
29,1994,12,Mujer,33.0,,6.0,D,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Salud,Empleo,"Ni buena, ni mala",,,Igual,Estancado,Desaprueba,Centro,Partido Por la Democracia,,,,0.9829
29,1994,12,Mujer,20.0,,7.0,D,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Educación,Pobreza,"Ni buena, ni mala",,,Mejor,Progresando,Aprueba,Centro,Democracia Cristiana,,,,1.1521
29,1994,12,Hombre,49.0,,12.0,C3,Urbano,Metropolitana,"Delincuencia, asaltos y robos","Alzas de precios, inflación",Educación,"Ni buena, ni mala",,,Igual,Progresando,Aprueba,Ninguna,Ninguno,,,,0.9727
29,1994,12,Hombre,51.0,,7.0,C3,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Protección del medio ambiente,Derechos humanos,"Ni buena, ni mala",,,Igual,Progresando,Aprueba,Ninguna,Ninguno,,,,0.9727
29,1994,12,Mujer,21.0,,12.0,D,Urbano,Metropolitana,Pobreza,Salud,Sueldos,"Ni buena, ni mala",,,Mucho peor,Progresando,No aprueba ni desaprueba,No sabe,Democracia Cristiana,,,,1.1521
29,1994,12,Mujer,32.0,,12.0,D,Urbano,Metropolitana,Salud,Empleo,"Delincuencia, asaltos y robos","Ni buena, ni mala",,,Mucho mejor,Progresando,Aprueba,Izquierda,Partido Socialista,,,,0.9829
29,1994,12,Mujer,65.0,,0.0,D,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Salud,Sueldos,Buena,,,Igual,Progresando,Aprueba,Derecha,Ninguno,,,,0.9307
29,1994,12,Mujer,76.0,,5.0,E,Urbano,Metropolitana,"Alzas de precios, inflación",Pobreza,"Delincuencia, asaltos y robos",Muy mala,,,Igual,Estancado,No aprueba ni desaprueba,Izquierda,Partido Socialista,,,,0.9307
29,1994,12,Mujer,20.0,,12.0,D,Urbano,Metropolitana,"Alzas de precios, inflación",Empleo,Corrupción,"Ni buena, ni mala",,,Mejor,Progresando,No sabe,No contesta,Ninguno,,,,1.1521
29,1994,12,Mujer,25.0,,8.0,D,Urbano,Metropolitana,Empleo,Pobreza,"Alzas de precios, inflación","Ni buena, ni mala",,,Igual,Estancado,Desaprueba,Centro izquierda,Partido Por la Democracia,,,,0.9829
29,1994,12,Hombre,27.0,,7.0,E,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Terrorismo,Vivienda,"Ni buena, ni mala",,,Igual,En decadencia,Desaprueba,Centro derecha,Unión Demócrata Independiente,,,,1.3591
29,1994,12,Mujer,21.0,,9.0,E,Urbano,Metropolitana,Empleo,Protección del medio ambiente,Salud,Muy buena,,,Mejor,Progresando,Desaprueba,Izquierda,Partido Por la Democracia,,,,1.1521
29,1994,12,Mujer,54.0,,5.0,E,Urbano,Metropolitana,Salud,Protestas y desórdenes callejeros,Vivienda,Muy mala,,,Peor,Estancado,No aprueba ni desaprueba,No contesta,No contesta,,,,1.0482
29,1994,12,Mujer,33.0,,1.0,D,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Educación,"Alzas de precios, inflación",Buena,,,Mucho peor,Progresando,Aprueba,Derecha,Democracia Cristiana,,,,0.9829
29,1994,12,Mujer,32.0,,12.0,D,Urbano,Metropolitana,Sueldos,Pobreza,"Alzas de precios, inflación",Muy mala,,,Igual,Estancado,Desaprueba,Derecha,Democracia Cristiana,,,,0.9829
29,1994,12,Hombre,30.0,,10.0,D,Urbano,Metropolitana,Corrupción,Protección del medio ambiente,Salud,"Ni buena, ni mala",,,Mejor,Progresando,Aprueba,Izquierda,Democracia Cristiana,,,,1.3591
29,1994,12,Hombre,34.0,,11.0,D,Urbano,Metropolitana,Pobreza,Salud,Corrupción,Mala,,,Igual,Estancado,Desaprueba,Centro,Union de Centro Centro Progresista,,,,1.3591
29,1994,12,Mujer,21.0,,16.0,C3,Urbano,Metropolitana,Educación,Salud,Sueldos,"Ni buena, ni mala",,,Igual,Progresando,No aprueba ni desaprueba,Centro izquierda,Ninguno,,,,1.1521
29,1994,12,Mujer,46.0,,12.0,C3,Urbano,Metropolitana,Salud,Pobreza,Derechos humanos,"Ni buena, ni mala",,,Mejor,No sabe,No sabe,Ninguna,Ninguno,,,,1.0482
29,1994,12,Hombre,41.0,,12.0,C3,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Salud,Sueldos,Mala,,,Peor,Estancado,No sabe,Centro,Ninguno,,,,0.9761
29,1994,12,Mujer,46.0,,6.0,C3,Urbano,Metropolitana,"Alzas de precios, inflación",Salud,Pobreza,"Ni buena, ni mala",,,Igual,Estancado,Aprueba,No sabe,Democracia Cristiana,,,,1.0482
29,1994,12,Mujer,72.0,,0.0,D,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Sueldos,Salud,"Ni buena, ni mala",,,Mejor,Estancado,No sabe,No sabe,Ninguno,,,,0.9307
29,1994,12,Mujer,43.0,,5.0,D,Urbano,Metropolitana,Pobreza,Educación,"Delincuencia, asaltos y robos","Ni buena, ni mala",,,Mejor,Estancado,No aprueba ni desaprueba,Centro izquierda,Partido Socialista,,,,0.739
29,1994,12,Mujer,49.0,,8.0,E,Urbano,Metropolitana,Vivienda,"Delincuencia, asaltos y robos",Empleo,Mala,,,Peor,Estancado,No aprueba ni desaprueba,Ninguna,Ninguno,,,,1.0482
29,1994,12,Mujer,39.0,,11.0,E,Urbano,Metropolitana,Salud,Pobreza,Vivienda,"Ni buena, ni mala",,,Mejor,En decadencia,Desaprueba,Ninguna,Democracia Cristiana,,,,0.739
29,1994,12,Hombre,20.0,,13.0,D,Urbano,Metropolitana,Protección del medio ambiente,"Alzas de precios, inflación","Delincuencia, asaltos y robos",Mala,,,Igual,Estancado,No aprueba ni desaprueba,Izquierda,Democracia Cristiana,,,,1.2204
29,1994,12,Hombre,24.0,,13.0,D,Urbano,Metropolitana,Pobreza,"Delincuencia, asaltos y robos",Vivienda,Buena,,,Mejor,Progresando,No aprueba ni desaprueba,Independiente,Democracia Cristiana,,,,1.2204
29,1994,12,Hombre,20.0,,12.0,C3,Urbano,Metropolitana,Vivienda,"Delincuencia, asaltos y robos",Educación,Buena,,,Igual,Progresando,Aprueba,Derecha,Union de Centro Centro Progresista,,,,1.2204
29,1994,12,Hombre,31.0,,12.0,D,Urbano,Metropolitana,Corrupción,"Delincuencia, asaltos y robos",Pobreza,"Ni buena, ni mala",,,Mejor,Estancado,Aprueba,Centro,Ninguno,,,,1.3591
29,1994,12,Mujer,32.0,,11.0,C3,Urbano,Metropolitana,"Alzas de precios, inflación","Delincuencia, asaltos y robos",Pobreza,Mala,,,Igual,Estancado,Desaprueba,Ninguna,No sabe,,,,0.9829
29,1994,12,Mujer,66.0,,1.0,D,Urbano,Metropolitana,Corrupción,Pobreza,Sueldos,Muy mala,,,Igual,Estancado,No sabe,Ninguna,Ninguno,,,,0.9307
29,1994,12,Mujer,18.0,,12.0,D,Urbano,Metropolitana,Pobreza,Sueldos,Protestas y desórdenes callejeros,"Ni buena, ni mala",,,Mucho mejor,Estancado,Desaprueba,Izquierda,Partido Por la Democracia,,,,1.1521
29,1994,12,Mujer,47.0,,4.0,E,Urbano,Metropolitana,"Delincuencia, asaltos y robos","Alzas de precios, inflación",Vivienda,Buena,,,Mucho mejor,Progresando,Aprueba,Centro izquierda,Democracia Cristiana,,,,1.0482
29,1994,12,Mujer,40.0,,12.0,C3,Urbano,Metropolitana,Educación,Empleo,Salud,"Ni buena, ni mala",,,Mejor,Estancado,Aprueba,Centro izquierda,Democracia Cristiana,,,,0.739
29,1994,12,Mujer,41.0,,4.0,C3,Urbano,Metropolitana,"Delincuencia, asaltos y robos","Alzas de precios, inflación",Educación,Mala,,,Igual,Estancado,Desaprueba,Derecha,Democracia Cristiana,,,,0.739
29,1994,12,Mujer,34.0,,13.0,C3,Urbano,Metropolitana,Pobreza,"Delincuencia, asaltos y robos",Educación,Mala,,,Igual,Estancado,Aprueba,Centro derecha,Democracia Cristiana,,,,0.9829
29,1994,12,Mujer,21.0,,12.0,C3,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Pobreza,Educación,"Ni buena, ni mala",,,Peor,En decadencia,Aprueba,Centro derecha,Partido Por la Democracia,,,,1.1521
29,1994,12,Mujer,43.0,,4.0,D,Urbano,Metropolitana,Derechos humanos,Pobreza,Sueldos,Mala,,,Mejor,Estancado,Aprueba,Derecha,Democracia Cristiana,,,,0.739
29,1994,12,Mujer,21.0,,12.0,E,Urbano,Metropolitana,Salud,Sueldos,Pobreza,Muy mala,,,Mejor,Estancado,Desaprueba,Derecha,Renovación Nacional,,,,1.1521
29,1994,12,Hombre,26.0,,8.0,D,Urbano,Metropolitana,Pobreza,Vivienda,Salud,Mala,,,Peor,Estancado,Desaprueba,Derecha,Partido Radical Socialdemócrata,,,,1.3591
29,1994,12,Hombre,48.0,,6.0,C3,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Terrorismo,Salud,"Ni buena, ni mala",,,Mejor,Progresando,Aprueba,Ninguna,Ninguno,,,,0.9727
29,1994,12,Mujer,35.0,,8.0,D,Urbano,Metropolitana,Protección del medio ambiente,Derechos humanos,Sueldos,"Ni buena, ni mala",,,Mejor,Progresando,Aprueba,Centro derecha,Democracia Cristiana,,,,0.739
29,1994,12,Hombre,32.0,,8.0,D,Urbano,Metropolitana,Protestas y desórdenes callejeros,Terrorismo,Pobreza,"Ni buena, ni mala",,,Mejor,En decadencia,Desaprueba,Izquierda,Democracia Cristiana,,,,1.3591
29,1994,12,Hombre,30.0,,3.0,D,Urbano,Metropolitana,Empleo,Salud,Sueldos,Mala,,,Igual,Estancado,Desaprueba,Ninguna,Renovación Nacional,,,,1.3591
29,1994,12,Hombre,21.0,,15.0,C3,Urbano,Metropolitana,Educación,Corrupción,Salud,Buena,,,Mejor,Progresando,No aprueba ni desaprueba,Centro izquierda,Ninguno,,,,1.2204
29,1994,12,Mujer,37.0,,3.0,C3,Urbano,Metropolitana,Educación,Sueldos,Salud,Muy mala,,,Mucho peor,En decadencia,Desaprueba,Izquierda,Partido Por la Democracia,,,,0.739
29,1994,12,Mujer,28.0,,12.0,C3,Urbano,Metropolitana,Educación,Salud,"Delincuencia, asaltos y robos","Ni buena, ni mala",,,Peor,Estancado,Desaprueba,Ninguna,Ninguno,,,,0.9829
29,1994,12,Mujer,36.0,,7.0,D,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Vivienda,Protección del medio ambiente,Mala,,,No sabe,En decadencia,Desaprueba,Ninguna,No sabe,,,,0.739
29,1994,12,Hombre,37.0,,13.0,C3,Urbano,Metropolitana,Pobreza,Salud,Corrupción,Mala,,,Mucho peor,Estancado,Desaprueba,Ninguna,Partido Humanista (o AHV),,,,0.9761
29,1994,12,Mujer,36.0,,12.0,C3,Urbano,Metropolitana,Corrupción,Derechos humanos,Salud,Muy mala,,,Peor,Estancado,Desaprueba,Izquierda,Partido Comunista,,,,0.739
29,1994,12,Hombre,73.0,,5.0,D,Urbano,Metropolitana,Salud,"Alzas de precios, inflación",Corrupción,"Ni buena, ni mala",,,No sabe,Estancado,No aprueba ni desaprueba,Ninguna,Ninguno,,,,0.7422
29,1994,12,Mujer,40.0,,8.0,D,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Protección del medio ambiente,Educación,Mala,,,Peor,Estancado,Aprueba,Centro derecha,Partido Por la Democracia,,,,0.739
29,1994,12,Hombre,35.0,,9.0,C3,Urbano,Metropolitana,Salud,Sueldos,"Delincuencia, asaltos y robos","Ni buena, ni mala",,,Mejor,Estancado,Desaprueba,Derecha,Democracia Cristiana,,,,0.9761
29,1994,12,Mujer,38.0,,8.0,D,Urbano,Metropolitana,"Alzas de precios, inflación","Delincuencia, asaltos y robos",Pobreza,Mala,,,Igual,Estancado,Desaprueba,Derecha,Renovación Nacional,,,,0.739
29,1994,12,Hombre,43.0,,9.0,E,Urbano,Metropolitana,Vivienda,"Delincuencia, asaltos y robos",Pobreza,"Ni buena, ni mala",,,Mejor,Progresando,Aprueba,Centro derecha,Renovación Nacional,,,,0.9761
29,1994,12,Mujer,44.0,,10.0,D,Urbano,Metropolitana,Salud,Vivienda,Educación,Mala,,,Mucho peor,En decadencia,Desaprueba,Ninguna,Ninguno,,,,0.739
29,1994,12,Mujer,37.0,,6.0,D,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Empleo,Vivienda,No sabe,,,Igual,No sabe,No aprueba ni desaprueba,No sabe,No sabe,,,,0.739
29,1994,12,Mujer,51.0,,7.0,D,Urbano,Metropolitana,Sueldos,"Delincuencia, asaltos y robos",Empleo,Mala,,,Mejor,No sabe,No aprueba ni desaprueba,Centro derecha,Democracia Cristiana,,,,1.0482
29,1994,12,Mujer,29.0,,8.0,D,Urbano,Metropolitana,Pobreza,Sueldos,Salud,"Ni buena, ni mala",,,Peor,No sabe,No sabe,Derecha,Renovación Nacional,,,,0.9829
29,1994,12,Mujer,18.0,,12.0,D,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Protección del medio ambiente,Salud,Mala,,,Igual,En decadencia,No aprueba ni desaprueba,Centro,Unión Demócrata Independiente,,,,1.1521
29,1994,12,Mujer,42.0,,12.0,D,Urbano,Metropolitana,Empleo,"Delincuencia, asaltos y robos",Sueldos,"Ni buena, ni mala",,,Mucho peor,No sabe,No aprueba ni desaprueba,No sabe,Partido Por la Democracia,,,,0.739
29,1994,12,Mujer,34.0,,11.0,D,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Pobreza,Protección del medio ambiente,"Ni buena, ni mala",,,Mejor,Progresando,No aprueba ni desaprueba,Ninguna,Ninguno,,,,0.9829
29,1994,12,Hombre,23.0,,11.0,D,Urbano,Metropolitana,"Alzas de precios, inflación",Educación,Pobreza,"Ni buena, ni mala",,,Mejor,Progresando,No aprueba ni desaprueba,Ninguna,Ninguno,,,,1.2204
29,1994,12,Mujer,22.0,,12.0,D,Urbano,Metropolitana,Vivienda,"Delincuencia, asaltos y robos",Empleo,"Ni buena, ni mala",,,Mejor,Progresando,Aprueba,Centro izquierda,Democracia Cristiana,,,,1.1521
29,1994,12,Mujer,67.0,,3.0,D,Urbano,Metropolitana,Corrupción,"Delincuencia, asaltos y robos",Vivienda,"Ni buena, ni mala",,,Mejor,Progresando,Aprueba,Derecha,Democracia Cristiana,,,,0.9307
29,1994,12,Mujer,58.0,,3.0,C3,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Salud,Empleo,Mala,,,Peor,En decadencia,Aprueba,Centro derecha,Democracia Cristiana,,,,0.9307
29,1994,12,Hombre,37.0,,15.0,C3,Urbano,Metropolitana,Salud,Pobreza,Educación,"Ni buena, ni mala",,,Mejor,Progresando,No aprueba ni desaprueba,Centro izquierda,Partido Por la Democracia,,,,0.9761
29,1994,12,Mujer,30.0,,9.0,C3,Urbano,Metropolitana,Sueldos,Pobreza,"Delincuencia, asaltos y robos","Ni buena, ni mala",,,Igual,Progresando,Aprueba,Izquierda,Partido Socialista,,,,0.9829
29,1994,12,Hombre,70.0,,16.0,D,Urbano,Metropolitana,Corrupción,"Delincuencia, asaltos y robos",Salud,"Ni buena, ni mala",,,Igual,Progresando,Desaprueba,Centro derecha,Renovación Nacional,,,,0.7422
29,1994,12,Mujer,19.0,,10.0,C3,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Protestas y desórdenes callejeros,Pobreza,"Ni buena, ni mala",,,Mejor,En decadencia,No aprueba ni desaprueba,Centro,Partido Por la Democracia,,,,1.1521
